,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,XXXX,445102,ROTULO,Em processo produtivo,DOUGLAS ,BATIDINHA E REVISADORA ,2441,FALSE,"$24.300,00","R$ 121.264,29",PENDING,25% ███░░░░░░░░░,"INVOICE DISPONBILIZADA: pagamento estimado para 24/02,
 Inicio de produção 28/02  
Previsão de termino 30/05. 
Chega em Contagem 30/06
PRAZO MAXIMO DO FORNECEDOR 60 DIAS ",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PROSPECÇÃO DE FORNECEDOR,"SETOR 
DE IMPORTAÇÃO",
,XXXX,442811,ACABAMENTO,Em consolidação (China),VANDERSON,MANTAS DE IMÃ ,2428,FALSE,"$186,71","R$ 931,74",PENDING,25% ███░░░░░░░░░,Mantas de imã em processo de consolidação na China,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAGAMENTO TOTAL ,"SETOR 
DE IMPORTAÇÃO",
,28/01/2026,442605,BRINDES ,Em consolidação (China),DAVID,"FORNO 130L
MUG WRAP + ITENS","2337
2336",FALSE,"$1.640,00","R$ 8.184,09",PENDING,42% █████░░░░░░░,"EM ANDAMENTO: No aguardo do swift, pagamento estimado para (11/02)
Mercadoria em produção, estimativa de saida da China após feriado chinês (23/02) ",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LIBERAÇÃO DE CARGA NA ORIGEM,"SETOR 
DE IMPORTAÇÃO",
,07/01/2026,439382,ACABAMENTO ,Em Trânsito Internacional,VANDERSON,"MANTA DE IMÃ 
(AMOSTRA)",2113,TRUE,"$105,90","R$ 528,47",PENDING,58% ███████░░░░░,"EM ANDAMENTO: Mercadoria em produção, estimativa de saida da China após feriado chinês (23/02) 
ACOMPANHADO PELO SETOR DE IMPORTAÇÃO",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,LIBERAÇÃO DE CARGA NA ORIGEM,"SETOR 
DE IMPORTAÇÃO",
,07/01/2026,439385,ACABAMENTO ,Em Trânsito Internacional,VANDERSON,"MANTA DE IMÃ
(AMOSTRA)",2115,TRUE,"$100,00","R$ 499,03",PENDING,58% ███████░░░░░,"EM ANDAMENTO: Mercadoria em produção, estimativa de saida da China após feriado chinês (23/02) 
ACOMPANHADO PELO SETOR DE IMPORTAÇÃO",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,LIBERAÇÃO DE CARGA NA ORIGEM,"SETOR 
DE IMPORTAÇÃO",
,19/11/2025,429754,ROTULO,Em Desembaraço,DOUGLAS,TINTAS HP ,1849,FALSE,"$27.388,24","R$ 136.675,53",LCL,100% ████████████,ESTIMATIVA DE CHEGADA EM SANTOS DIA 22/02 ,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,RECEBIMENTO NO ESTOQUE,"SETOR 
DE IMPORTAÇÃO",
,19/12/2025,383571,PAPEL,Em Desembaraço,"HALISSON 
(GRAFICA CARLA)",PAPEL DUPLEX BILLERUD,2035,FALSE,"$32.634,71","R$ 162.856,99",40' ST,100% ████████████,"ORDER NO SO00629993
REF CAW015280
OC 2035
B/L - DHL tracking nr 2624047101
A data estimada de chegada a Santos (ETA) é 28 de fevereiro de 2026.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,RECEBIMENTO NO ESTOQUE,"SETOR 
DE IMPORTAÇÃO",
,26/11/2025,407658,BANNER COMUNICAÇÃO VISUAL,Aguardando contabilidade,GUILHERME,X-Y AXIS MOTO,1514,FALSE,"$261,00","R$ 1.302,47",20' ST,100% ████████████,"REEMISÃO DE NOTA FISCAL
(REDILTON) ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NACIONALIZAÇÃO,ESTOQUE,
,30/09/2025,407658,ROTULO,Aguardando contabilidade,DOUGLAS ,MAQUINA DE ROLO,1513,FALSE,"$4.800,00","R$ 23.953,44",20' ST,100% ████████████,"REEMISÃO DE NOTA FISCAL
(REDILTON)  ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LANÇAMENTO NO CONTABIL,"SETOR 
DE IMPORTAÇÃO",
,25/09/2025,389916,BANNER COMUNICAÇÃO VISUAL,. Finalizado,GUILHERME,LONA ,34111,FALSE,"$63.177,87","R$ 315.276,52",40' HC,100% ████████████,JA ENTREGUE E CONTABILIZADO,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NACIONALIZAÇÃO,ESTOQUE,
,02/09/2025,423730,ROTULO,. Finalizado,DOUGLAS ,BOPP,1318,FALSE,"$81.941,56","R$ 408.912,97",40' HC,100% ████████████,"ENTREGUE NO GALPÃO SÃO MATHEUS (03/02) 
 ESPERANDO CONFERENCIA POR PARTE DO ESTOQUE E LANÇAMENTO DO CONTABIL ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LANÇAMENTO NO ESTOQUE,CONTABIL,
,25/09/2025,376970,ROTULO,. Finalizado,DOUGLAS,ADESIVO,34112,FALSE,"$10.631,00","R$ 53.051,88",40' HC,100% ████████████,"ENTREGUE NO GALPÃO SÃO MATHEUS (03/02) / 
ESPERANDO CONFERENCIA POR PARTE DO ESTOQUE E LANÇAMENTO DO CONTABIL ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,RECEBIMENTO NO ESTOQUE ,CONTABIL,
,06/10/2025,428274,BRINDES ,. Finalizado,DAVID,COPOS TERMICOS,1557,FALSE,"$27.180,00","R$ 135.636,35",40' HC,100% ████████████,"ENTREGUE NO GALPÃO SÃO MATHEUS (03/02) /
 ESPERANDO CONFERENCIA POR PARTE DO ESTOQUE E LANÇAMENTO DO CONTABIL ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LANÇAMENTO NO ESTOQUE,CONTABIL,
,23/09/2025,426589,ROTULO,. Finalizado,GUILHERME*,DISPLAY SLIM,1442,FALSE,"$1.280,00","R$ 6.387,58",40' HC,100% ████████████,"ENTREGUE NO GALPÃO SÃO MATHEUS (03/02) / 
ESPERANDO CONFERENCIA POR PARTE DO ESTOQUE E LANÇAMENTO DO CONTABIL ",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,LANÇAMENTO NO ESTOQUE,CONTABIL,
